ID,"Party Name","Party Address",Route,"Order Date",Type
5763,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2026-01-13,Complete
5762,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2026-01-12,Complete
5761,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-12,Complete
5760,CASH,CASH,BHATAR,2026-01-12,Complete
5759,"URVI IMPEX",DHARAM,SONAL,2026-01-12,Complete
5758,"DIMPAL LACE","171  DIVYANAND",SONAL,2026-01-12,Complete
5757,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2026-01-12,Complete
5756,"NANA MASTER","NANA BHAI",LIMBAYAT,2026-01-12,Complete
5755,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2026-01-12,Complete
5754,"K T C","KTC ANJANAFARM",LIMBAYAT,2026-01-12,Complete
5753,"URVI IMPEX",DHARAM,SONAL,2026-01-12,Complete
5752,"DEVANSH LACE",JIVASERI,LIMBAYAT,2026-01-12,Complete
5751,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2026-01-12,Complete
5750,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-12,Complete
5749,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2026-01-12,Complete
5748,CASH,CASH,BHATAR,2026-01-10,Complete
5747,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2026-01-10,Complete
5746,"JANAK KUMAR ","216 AATMANAND",SONAL,2026-01-10,Complete
5745,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-10,Complete
5744,"URVI IMPEX",DHARAM,SONAL,2026-01-10,Complete
5743,"DEVANSH LACE",JIVASERI,LIMBAYAT,2026-01-10,Complete
5742,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2026-01-10,Complete
5741,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2026-01-10,Complete
5740,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2026-01-10,Complete
5739,"GANESH LACE","78 THAKOR NAGAR",SONAL,2026-01-10,Complete
5738,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2026-01-10,Complete
5737,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2026-01-10,Complete
5736,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2026-01-09,Complete
5735,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2026-01-09,Complete
5734,CASH,CASH,BHATAR,2026-01-09,Complete
5733,"KRUSHNA TEXTILE","MANILA DAYING",LIMBAYAT,2026-01-09,Complete
5732,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2026-01-09,Complete
5731,"URVI IMPEX",DHARAM,SONAL,2026-01-09,Complete
5730,"K T C","KTC ANJANAFARM",LIMBAYAT,2026-01-09,Complete
5729,"MAHALAXMI DORI","68 MAHALAXMI",SONAL,2026-01-09,Complete
5728,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2026-01-09,Complete
5727,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2026-01-09,Complete
5726,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2026-01-09,Complete
5725,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2026-01-09,Complete
5724,"NEHA CREATION","91-92 SONAL",SONAL,2026-01-09,Complete
5723,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2026-01-09,Complete
5722,"SAI LACE","92 sonal 1st flor",SONAL,2026-01-09,Complete
5721,"YASI IMPEX","61 SONAL",SONAL,2026-01-09,Complete
5720,"SAI LACE","92 sonal 1st flor",SONAL,2026-01-08,Complete
5719,"MAHALAXMI DORI","68 MAHALAXMI",SONAL,2026-01-08,Complete
5718,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2026-01-08,Complete
5717,"NEHA CREATION","91-92 SONAL",SONAL,2026-01-08,Complete
5716,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-08,Complete
5715,"DEVANSH LACE",JIVASERI,LIMBAYAT,2026-01-08,Complete
5714,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2026-01-08,Complete
5713,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2026-01-08,Complete
5712,"JANAK KUMAR ","216 AATMANAND",SONAL,2026-01-07,Complete
5711,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2026-01-07,Complete
5710,"AASHAPURI LACE","38 LALWALA",SONAL,2026-01-07,Complete
5709,"URVI IMPEX",DHARAM,SONAL,2026-01-07,Complete
5708,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2026-01-07,Complete
5707,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-07,Complete
5706,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-07,Complete
5705,"YASI IMPEX","61 SONAL",SONAL,2026-01-07,Complete
5704,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2026-01-07,Complete
5703,"K T C","KTC ANJANAFARM",LIMBAYAT,2026-01-07,Complete
5702,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2026-01-07,Complete
5701,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2026-01-07,Complete
5700,"URVI IMPEX",DHARAM,SONAL,2026-01-07,Complete
5699,CASH,CASH,BHATAR,2026-01-07,Complete
5698,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2026-01-07,Complete
5697,"AKASH LACE","868 SONAL-2",SONAL,2026-01-07,Complete
5696,"NEHA CREATION","91-92 SONAL",SONAL,2026-01-07,Complete
5695,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2026-01-07,Complete
5694,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2026-01-06,Complete
5693,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2026-01-06,Complete
5692,"DENMARK LACE","VASANWALA COMPOUND",LIMBAYAT,2026-01-06,Complete
5691,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2026-01-06,Complete
5690,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2026-01-06,Complete
5689,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2026-01-06,Complete
5688,CASH,CASH,BHATAR,2026-01-06,Complete
5687,"DEVANSH LACE",JIVASERI,LIMBAYAT,2026-01-06,Complete
5686,"AKSHAY NARROW FAB (3/11)","3/11 KHATODRA",LIMBAYAT,2026-01-06,Complete
5685,CASH,CASH,BHATAR,2026-01-06,Complete
5684,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2026-01-06,Complete
5683,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2026-01-05,Complete
5682,"K T C","KTC ANJANAFARM",LIMBAYAT,2026-01-05,Complete
5681,"SAI LACE","92 sonal 1st flor",SONAL,2026-01-05,Complete
5680,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2026-01-05,Complete
5679,"YASI IMPEX","61 SONAL",SONAL,2026-01-05,Complete
5678,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2026-01-05,Complete
5677,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2026-01-05,Complete
5676,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2026-01-05,Complete
5675,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2026-01-05,Complete
5674,"DEVANSH LACE",JIVASERI,LIMBAYAT,2026-01-05,Complete
5673,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2026-01-05,Complete
5672,"NEHA CREATION","91-92 SONAL",SONAL,2026-01-05,Complete
5671,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2026-01-05,Complete
5670,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2026-01-03,Complete
5669,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2026-01-03,Complete
5668,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2026-01-03,Complete
5667,"DEVANSH LACE",JIVASERI,LIMBAYAT,2026-01-03,Complete
5666,"NEHA CREATION","91-92 SONAL",SONAL,2026-01-03,Complete
5665,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-03,Complete
5664,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2026-01-03,Complete
5663,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2026-01-03,Complete
5662,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2026-01-03,Complete
5661,"GANESH LACE","78 THAKOR NAGAR",SONAL,2026-01-03,Complete
5660,"DIMPAL LACE","171  DIVYANAND",SONAL,2026-01-03,Complete
5659,"MAHALAXMI DORI","68 MAHALAXMI",SONAL,2026-01-03,Complete
5658,"URVI IMPEX",DHARAM,SONAL,2026-01-03,Complete
5657,"AKSHAY NARROW FAB (3/11)","3/11 KHATODRA",LIMBAYAT,2026-01-03,Complete
5656,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2026-01-03,Complete
5655,"AASHAPURI LACE","38 LALWALA",SONAL,2026-01-02,Complete
5654,"URVI IMPEX",DHARAM,SONAL,2026-01-02,Complete
5653,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2026-01-02,Complete
5652,"GANESH LACE","78 THAKOR NAGAR",SONAL,2026-01-02,Complete
5651,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2026-01-02,Complete
5650,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2026-01-02,Complete
5649,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2026-01-02,Complete
5648,"K T C","KTC ANJANAFARM",LIMBAYAT,2026-01-02,Complete
5647,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2026-01-01,Complete
5646,CASH,CASH,BHATAR,2026-01-01,Complete
5645,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2026-01-01,Complete
5644,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2026-01-01,Complete
5643,"AKSHAY NARROW FAB (3/11)","3/11 KHATODRA",LIMBAYAT,2026-01-01,Complete
5642,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2026-01-01,Complete
5641,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2026-01-01,Complete
5640,"DEVANSH LACE",JIVASERI,LIMBAYAT,2026-01-01,Complete
5639,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2026-01-01,Complete
5638,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2026-01-01,Complete
5637,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2026-01-01,Complete
5636,CASH,CASH,BHATAR,2026-01-01,Complete
5635,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2026-01-01,Complete
5634,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-01,Complete
5633,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2026-01-01,Complete
5632,"SAI LACE","92 sonal 1st flor",SONAL,2026-01-01,Complete
5631,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2026-01-01,Complete
5630,"SAI LACE","92 sonal 1st flor",SONAL,2026-01-01,Complete
5629,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-31,Complete
5628,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-12-31,Complete
5627,"URVI IMPEX",DHARAM,SONAL,2025-12-31,Complete
5626,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-12-31,Complete
5625,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-12-31,Complete
5624,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-30,Complete
5623,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-12-30,Complete
5622,"SILVER LACE","53 LALWALA ",SONAL,2025-12-30,Complete
5621,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-12-30,Complete
5620,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-30,Complete
5619,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-12-30,Complete
5618,"URVI IMPEX",DHARAM,SONAL,2025-12-30,Complete
5617,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-30,Complete
5616,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-30,Complete
5615,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-12-30,Complete
5614,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-12-29,Complete
5613,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-29,Complete
5612,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-12-29,Complete
5611,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-12-29,Complete
5610,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-12-29,Complete
5609,"AKSHAY NARROW FAB (3/11)","3/11 KHATODRA",LIMBAYAT,2025-12-29,Complete
5608,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-29,Complete
5607,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2025-12-29,Complete
5606,CASH,CASH,BHATAR,2025-12-29,Complete
5605,"BHAVINI CREATION","69 NAVSARJAN",BHATAR,2025-12-29,Complete
5604,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2025-12-27,Complete
5603,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2025-12-27,Complete
5602,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-12-27,Complete
5601,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-27,Complete
5600,CASH,CASH,BHATAR,2025-12-27,Complete
5599,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-27,Complete
5598,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-27,Complete
5597,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2025-12-27,Complete
5596,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-12-27,Complete
5595,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-12-27,Complete
5594,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-12-27,Complete
5593,"URVI IMPEX",DHARAM,SONAL,2025-12-27,Complete
5592,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-27,Complete
5591,"AKSHAY NARROW FAB (3/11)","3/11 KHATODRA",LIMBAYAT,2025-12-27,Complete
5590,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-27,Complete
5589,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-12-27,Complete
5588,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-26,Complete
5587,"GREEN FEATHER (175)","175 YAMUNA",LIMBAYAT,2025-12-26,Complete
5586,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-26,Complete
5585,"MAHALAXMI DORI","68 MAHALAXMI",SONAL,2025-12-26,Complete
5584,"URVI IMPEX",DHARAM,SONAL,2025-12-26,Complete
5583,CASH,CASH,BHATAR,2025-12-26,Complete
5582,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-26,Complete
5581,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-12-26,Complete
5580,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-12-26,Complete
5579,"JANAK KUMAR ","216 AATMANAND",SONAL,2025-12-26,Complete
5578,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-12-26,Complete
5577,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-26,Complete
5576,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-12-26,Complete
5575,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-12-25,Complete
5574,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-25,Complete
5573,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-25,Complete
5572,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-12-25,Complete
5571,"SILVER LACE","53 LALWALA ",SONAL,2025-12-25,Complete
5570,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-12-25,Complete
5569,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-25,Complete
5568,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-25,Complete
5567,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-12-25,Complete
5566,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-25,Complete
5565,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-25,Complete
5564,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-12-25,Complete
5563,"MAHALAXMI DORI","68 MAHALAXMI",SONAL,2025-12-25,Complete
5562,CASH,CASH,BHATAR,2025-12-24,Complete
5561,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-24,Complete
5560,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-12-24,Complete
5559,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-24,Complete
5558,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-24,Complete
5557,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-12-24,Complete
5556,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-12-24,Complete
5555,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-24,Complete
5554,"URVI IMPEX",DHARAM,SONAL,2025-12-24,Complete
5553,"AKASH LACE","868 SONAL-2",SONAL,2025-12-24,Complete
5552,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-12-24,Complete
5551,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-12-23,Complete
5550,"PROBITY TRADERS","FULL WADI ,",BHATAR,2025-12-23,Complete
5549,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-23,Complete
5548,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-12-23,Complete
5547,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-12-23,Complete
5546,"AKSHAY NARROW FAB (3/11)","3/11 KHATODRA",LIMBAYAT,2025-12-23,Complete
5545,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-23,Complete
5544,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-12-23,Complete
5543,"YASI IMPEX","61 SONAL",SONAL,2025-12-23,Complete
5542,"MAHALAXMI DORI","68 MAHALAXMI",SONAL,2025-12-23,Complete
5541,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-23,Complete
5540,CASH,CASH,BHATAR,2025-12-23,Complete
5539,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-12-23,Complete
5538,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-12-23,Complete
5537,"URVI IMPEX",DHARAM,SONAL,2025-12-22,Complete
5536,CASH,CASH,BHATAR,2025-12-22,Complete
5535,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-12-22,Complete
5534,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-22,Complete
5533,"JAY MAHALAXMI LACE","3 RAMKRISHNA",SONAL,2025-12-22,Complete
5532,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-12-22,Complete
5531,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-12-22,Complete
5530,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-22,Complete
5529,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-22,Complete
5528,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-12-22,Complete
5527,"DIVYESH LACE","5/7 KHATODRA",LIMBAYAT,2025-12-22,Complete
5526,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-12-20,Complete
5525,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2025-12-20,Complete
5524,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2025-12-20,Complete
5523,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-12-20,Complete
5522,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2025-12-20,Complete
5521,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-20,Complete
5520,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-20,Complete
5519,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2025-12-20,Complete
5518,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-20,Complete
5517,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-20,Complete
5516,"NEHA CREATION","91-92 SONAL",SONAL,2025-12-20,Complete
5515,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-20,Complete
5514,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-20,Complete
5513,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-12-20,Complete
5512,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-12-20,Complete
5511,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-12-20,Complete
5510,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-19,Complete
5509,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-19,Complete
5508,CASH,CASH,BHATAR,2025-12-19,Complete
5507,CASH,CASH,BHATAR,2025-12-19,Complete
5506,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-12-19,Complete
5505,"PROBITY TRADERS","FULL WADI ,",BHATAR,2025-12-19,Complete
5504,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2025-12-19,Complete
5503,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-12-19,Complete
5502,"MAYURI LACE(SAKTI)","80 SAKTINAGAR",SONAL,2025-12-19,Complete
5501,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-12-19,Complete
5500,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-12-19,Complete
5499,"MAHALAXMI DORI","68 MAHALAXMI",SONAL,2025-12-19,Complete
5498,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-19,Complete
5497,CASH,CASH,BHATAR,2025-12-18,Complete
5496,CASH,CASH,BHATAR,2025-12-18,Complete
5495,CASH,CASH,BHATAR,2025-12-18,Complete
5494,"NEHA CREATION","91-92 SONAL",SONAL,2025-12-18,Complete
5493,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-12-18,Complete
5492,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-12-18,Complete
5491,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-12-18,Complete
5490,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-18,Complete
5489,"YASI IMPEX","61 SONAL",SONAL,2025-12-18,Complete
5488,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-12-18,Complete
5487,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-18,Complete
5486,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-12-18,Complete
5485,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-12-17,Complete
5484,"URVI IMPEX",DHARAM,SONAL,2025-12-17,Complete
5483,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-17,Complete
5482,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-12-17,Complete
5481,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-12-17,Complete
5480,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-17,Complete
5479,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-17,Complete
5478,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2025-12-17,Complete
5477,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-12-17,Complete
5476,CASH,CASH,BHATAR,2025-12-17,Complete
5475,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-12-16,Complete
5474,"URVI IMPEX",DHARAM,SONAL,2025-12-16,Complete
5473,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-12-16,Complete
5472,"SILVER LACE","53 LALWALA ",SONAL,2025-12-16,Complete
5471,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-12-16,Complete
5470,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-16,Complete
5469,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-16,Complete
5468,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-12-16,Complete
5467,CASH,CASH,BHATAR,2025-12-16,Complete
5466,CASH,CASH,BHATAR,2025-12-16,Complete
5465,"SAI LACE","92 sonal 1st flor",SONAL,2025-12-15,Complete
5464,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-15,Complete
5463,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-12-15,Complete
5462,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-12-15,Complete
5461,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-12-15,Complete
5460,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-15,Complete
5459,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-15,Complete
5458,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-15,Complete
5457,"URVI IMPEX",DHARAM,SONAL,2025-12-15,Complete
5456,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2025-12-15,Complete
5455,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-12-15,Complete
5454,CASH,CASH,BHATAR,2025-12-13,Complete
5453,CASH,CASH,BHATAR,2025-12-13,Complete
5452,"PROBITY TRADERS","FULL WADI ,",BHATAR,2025-12-13,Complete
5451,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2025-12-13,Complete
5450,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-13,Complete
5449,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-12-13,Complete
5448,"YASI IMPEX","61 SONAL",SONAL,2025-12-13,Complete
5447,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-12-13,Complete
5446,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-12-13,Complete
5445,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-12-13,Complete
5444,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-12-13,Complete
5443,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-12-13,Complete
5442,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-12-13,Complete
5441,CASH,CASH,BHATAR,2025-12-12,Complete
5440,"AASHAPURI LACE","38 LALWALA",SONAL,2025-12-12,Complete
5439,"PROBITY TRADERS","FULL WADI ,",BHATAR,2025-12-12,Complete
5438,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-12-12,Complete
